timestamp_utc,algorithm_version,east_valid,west_valid,east_quality_flag,west_quality_flag,d0_lambda_E_s-1,d0_lambda_W_s-1,d0_lambda_central_s-1,d0_lambda_central_h-1,d0_m5_central_bits,d0_primary_central_s-1,d0_secondary_central_s-1,d1_lambda_E_s-1,d1_lambda_W_s-1,d1_lambda_central_s-1,d1_lambda_central_h-1,d1_m5_central_bits,d1_primary_central_s-1,d1_secondary_central_s-1,d2_lambda_E_s-1,d2_lambda_W_s-1,d2_lambda_central_s-1,d2_lambda_central_h-1,d2_m5_central_bits,d2_primary_central_s-1,d2_secondary_central_s-1,d3_lambda_E_s-1,d3_lambda_W_s-1,d3_lambda_central_s-1,d3_lambda_central_h-1,d3_m5_central_bits,d3_primary_central_s-1,d3_secondary_central_s-1,d5_lambda_E_s-1,d5_lambda_W_s-1,d5_lambda_central_s-1,d5_lambda_central_h-1,d5_m5_central_bits,d5_primary_central_s-1,d5_secondary_central_s-1,d7_lambda_E_s-1,d7_lambda_W_s-1,d7_lambda_central_s-1,d7_lambda_central_h-1,d7_m5_central_bits,d7_primary_central_s-1,d7_secondary_central_s-1,d10_lambda_E_s-1,d10_lambda_W_s-1,d10_lambda_central_s-1,d10_lambda_central_h-1,d10_m5_central_bits,d10_primary_central_s-1,d10_secondary_central_s-1,d0_measured_support_central_s-1,d0_low_gamma0_central_s-1,d0_low_gamma4_central_s-1
2026-01-01T01:40:00+00:00,3.2,1,1,0,0,1.2972159e-02,2.1733297e-03,7.5727442e-03,2.7261879e+01,2.2718233e+00,7.5727442e-03,0.0000000e+00,6.7595588e-05,9.5487062e-05,8.1541325e-05,2.9354877e-01,2.4462397e-02,8.1530296e-05,1.1028763e-08,4.7408278e-05,8.5876858e-05,6.6642568e-05,2.3991324e-01,1.9992770e-02,6.6630425e-05,1.2142631e-08,2.5517972e-05,3.6765455e-05,3.1141713e-05,1.1211017e-01,9.3425140e-03,3.1127226e-05,1.4487654e-08,9.3996138e-06,4.5660188e-06,6.9828163e-06,2.5138139e-02,2.0948449e-03,6.9760739e-06,6.7424301e-09,7.0581665e-06,5.3059652e-06,6.1820658e-06,2.2255437e-02,1.8546198e-03,6.1797868e-06,2.2789921e-09,5.0899957e-06,5.8169443e-06,5.4534700e-06,1.9632492e-02,1.6360410e-03,5.4519271e-06,1.5429326e-09,4.1708042e-03,6.7697032e-03,8.7854858e-03
2026-01-01T01:45:00+00:00,3.2,1,1,0,0,6.4871204e-03,8.6531214e-03,7.5701209e-03,2.7252435e+01,2.2710363e+00,7.5701209e-03,0.0000000e+00,3.7255409e-05,1.6049573e-04,9.8875571e-05,3.5595206e-01,2.9662671e-02,9.8866359e-05,9.2126605e-09,1.8094856e-05,1.1255635e-04,6.5325603e-05,2.3517217e-01,1.9597681e-02,6.5315058e-05,1.0544705e-08,9.9118457e-06,4.7080516e-05,2.8496181e-05,1.0258625e-01,8.5488542e-03,2.8483184e-05,1.2997251e-08,5.0543644e-06,3.6578040e-06,4.3560842e-06,1.5681903e-02,1.3068252e-03,4.3512454e-06,4.8387473e-09,6.1949038e-06,3.6523452e-06,4.9236245e-06,1.7725048e-02,1.4770874e-03,4.9222223e-06,1.4022048e-09,6.9741741e-06,3.6550975e-06,5.3146358e-06,1.9132689e-02,1.5943907e-03,5.3128857e-06,1.7501055e-09,4.1677597e-03,6.7669988e-03,8.7829851e-03
2026-01-01T01:50:00+00:00,3.2,1,1,0,0,2.1678029e-03,2.1671624e-03,2.1674827e-03,7.8029377e+00,6.5024481e-01,2.1674827e-03,0.0000000e+00,1.4517536e-04,4.9858530e-05,9.7516943e-05,3.5106099e-01,2.9255083e-02,9.7505052e-05,1.1890627e-08,9.8853748e-05,4.7021658e-05,7.2937703e-05,2.6257573e-01,2.1881311e-02,7.2924394e-05,1.3309480e-08,4.1578876e-05,2.4866358e-05,3.3222617e-05,1.1960142e-01,9.9667851e-03,3.3206643e-05,1.5974188e-08,3.7837822e-06,9.1018258e-06,6.4428040e-06,2.3194094e-02,1.9328412e-03,6.4355244e-06,7.2796616e-09,4.1600880e-06,7.7254873e-06,5.9427877e-06,2.1394036e-02,1.7828363e-03,5.9401759e-06,2.6117966e-09,4.4233550e-06,6.4494324e-06,5.4363937e-06,1.9571017e-02,1.6309181e-03,5.4343056e-06,2.0880798e-09,1.1954087e-03,1.9380284e-03,2.5140014e-03
2026-01-01T01:55:00+00:00,3.2,1,1,0,0,6.4890648e-03,6.6162635e-03,6.5526642e-03,2.3589591e+01,1.9657993e+00,6.5526642e-03,0.0000000e+00,8.7490317e-05,1.3104671e-04,1.0926851e-04,3.9336664e-01,3.2780553e-02,1.0925524e-04,1.3275545e-08,3.1605083e-05,9.2207914e-05,6.1906498e-05,2.2286339e-01,1.8571949e-02,6.1889937e-05,1.6561083e-08,1.5243011e-05,5.0289991e-05,3.2766501e-05,1.1795940e-01,9.8299503e-03,3.2747371e-05,1.9130188e-08,4.7636165e-06,1.8533803e-05,1.1648710e-05,4.1935355e-02,3.4946129e-03,1.1637919e-05,1.0790989e-08,5.5251448e-06,1.2924098e-05,9.2246214e-06,3.3208637e-02,2.7673864e-03,9.2190986e-06,5.5227666e-09,6.0501177e-06,8.0840200e-06,7.0670688e-06,2.5441448e-02,2.1201206e-03,7.0637274e-06,3.3414819e-09,3.6358770e-03,5.8641750e-03,7.5924112e-03
2026-01-01T02:00:00+00:00,3.2,1,1,0,0,6.4876690e-03,6.4893905e-03,6.4885298e-03,2.3358707e+01,1.9465589e+00,6.4885298e-03,0.0000000e+00,1.9946126e-05,1.9001938e-05,1.9474032e-05,7.0106514e-02,5.8422095e-03,1.9471938e-05,2.0939440e-09,1.8343726e-05,1.7401640e-05,1.7872683e-05,6.4341658e-02,5.3618049e-03,1.7870321e-05,2.3614490e-09,1.0161853e-05,9.2166842e-06,9.6892685e-06,3.4881367e-02,2.9067805e-03,9.6861216e-06,3.1468576e-09,5.4933289e-06,3.9745008e-06,4.7339149e-06,1.7042094e-02,1.4201745e-03,4.7314586e-06,2.4563043e-09,7.0156168e-06,4.3491692e-06,5.6823930e-06,2.0456615e-02,1.7047179e-03,5.6801009e-06,2.2920919e-09,8.0573815e-06,4.6088302e-06,6.3331058e-06,2.2799181e-02,1.8999318e-03,6.3301834e-06,2.9224522e-09,3.5718920e-03,5.8000599e-03,7.5282476e-03
2026-01-01T02:05:00+00:00,3.2,1,1,0,0,4.3292243e-03,8.6520938e-03,6.4906590e-03,2.3366372e+01,1.9471977e+00,6.4906590e-03,0.0000000e+00,5.3677268e-05,5.1822670e-05,5.2749969e-05,1.8989989e-01,1.5824991e-02,5.2742120e-05,7.8493979e-09,3.7267580e-05,3.1053488e-05,3.4160534e-05,1.2297792e-01,1.0248160e-02,3.4150786e-05,9.7481098e-09,2.6210372e-05,1.4680080e-05,2.0445226e-05,7.3602813e-02,6.1335677e-03,2.0434035e-05,1.1190498e-08,1.6063091e-05,4.1954880e-06,1.0129290e-05,3.6465442e-02,3.0387869e-03,1.0121822e-05,7.4678553e-09,1.2144975e-05,4.9384564e-06,8.5417156e-06,3.0750176e-02,2.5625147e-03,8.5371731e-06,4.5424690e-09,8.7260202e-06,5.4484835e-06,7.0872519e-06,2.5514107e-02,2.1261756e-03,7.0841549e-06,3.0970144e-09,3.5738360e-03,5.8021459e-03,7.5304422e-03
2026-01-01T02:10:00+00:00,3.2,1,1,0,0,4.5728178e-03,4.3300209e-03,4.4514193e-03,1.6025110e+01,1.3354258e+00,4.4514193e-03,0.0000000e+00,1.9537687e-05,1.4546748e-04,8.2502582e-05,2.9700929e-01,2.4750775e-02,8.2490851e-05,1.1730890e-08,2.0112544e-05,1.0109363e-04,6.0603088e-05,2.1817112e-01,1.8180926e-02,6.0589497e-05,1.3590248e-08,1.4584864e-05,4.6195334e-05,3.0390099e-05,1.0940436e-01,9.1170298e-03,3.0374197e-05,1.5902195e-08,9.3227176e-06,9.0862453e-06,9.2044814e-06,3.3136133e-02,2.7613444e-03,9.1955180e-06,8.9633859e-09,6.9833543e-06,8.4515053e-06,7.7174298e-06,2.7782747e-02,2.3152289e-03,7.7130275e-06,4.4023664e-09,5.0144128e-06,7.6853878e-06,6.3499003e-06,2.2859641e-02,1.9049701e-03,6.3468859e-06,3.0144109e-09,2.5070964e-03,3.9924691e-03,5.1445198e-03
2026-01-01T02:15:00+00:00,3.2,1,1,0,0,8.6511655e-03,2.1677706e-03,5.4094680e-03,1.9474085e+01,1.6228404e+00,5.4094680e-03,0.0000000e+00,8.6564786e-05,1.5410568e-04,1.2033524e-04,4.3320685e-01,3.6100571e-02,1.2032545e-04,9.7842012e-09,4.8814806e-05,4.5877895e-05,4.7346350e-05,1.7044686e-01,1.4203905e-02,4.7332626e-05,1.3724035e-08,2.6917614e-05,2.3720108e-05,2.5318861e-05,9.1147900e-02,7.5956583e-03,2.5302859e-05,1.6002279e-08,1.1367939e-05,7.7623258e-06,9.5651322e-06,3.4434476e-02,2.8695397e-03,9.5570083e-06,8.1238924e-09,1.0166735e-05,6.0143141e-06,8.0905247e-06,2.9125889e-02,2.4271574e-03,8.0860955e-06,4.4291811e-09,8.9743908e-06,4.4838562e-06,6.7291235e-06,2.4224845e-02,2.0187371e-03,6.7260802e-06,3.0433513e-09,2.9792423e-03,4.8358158e-03,6.2757897e-03
2026-01-01T02:20:00+00:00,3.2,1,1,0,0,2.4145798e-03,6.4928480e-03,4.4537139e-03,1.6033370e+01,1.3361142e+00,4.4537139e-03,0.0000000e+00,9.8733279e-05,2.1113190e-04,1.5493259e-04,5.5775731e-01,4.6479776e-02,1.5491660e-04,1.5991880e-08,7.3166597e-05,1.2842317e-04,1.0079489e-04,3.6286159e-01,3.0238466e-02,1.0077641e-04,1.8479472e-08,3.2251794e-05,5.7153882e-05,4.4702838e-05,1.6093022e-01,1.3410851e-02,4.4680603e-05,2.2234592e-08,5.1216379e-06,8.9996155e-06,7.0606267e-06,2.5418256e-02,2.1181880e-03,7.0516302e-06,8.9965000e-09,5.1198811e-06,7.9904734e-06,6.5551773e-06,2.3598638e-02,1.9665532e-03,6.5525655e-06,2.6117234e-09,5.1243264e-06,6.9689210e-06,6.0466237e-06,2.1767845e-02,1.8139871e-03,6.0445567e-06,2.0670005e-09,2.5092144e-03,3.9947334e-03,5.1468600e-03
2026-01-01T02:25:00+00:00,3.2,1,1,0,0,4.3279862e-03,2.1680598e-03,3.2480230e-03,1.1692883e+01,9.7440689e-01,3.2480230e-03,0.0000000e+00,5.3098247e-05,1.3472207e-04,9.3910161e-05,3.3807658e-01,2.8173048e-02,9.3902122e-05,8.0383632e-09,3.4512719e-05,5.8063820e-05,4.6288270e-05,1.6663777e-01,1.3886481e-02,4.6277794e-05,1.0476168e-08,2.0803184e-05,2.5326301e-05,2.3064742e-05,8.3033072e-02,6.9194227e-03,2.3052346e-05,1.2396266e-08,1.0113980e-05,3.9809054e-06,7.0474425e-06,2.5370793e-02,2.1142328e-03,7.0419928e-06,5.4496746e-09,7.7725236e-06,4.7228331e-06,6.2476784e-06,2.2491642e-02,1.8743035e-03,6.2454073e-06,2.2710682e-09,5.8026082e-06,5.2338382e-06,5.5182232e-06,1.9865603e-02,1.6554670e-03,5.5166769e-06,1.5462435e-09,1.7900455e-03,2.9038670e-03,3.7677626e-03
2026-01-01T02:30:00+00:00,3.2,1,1,0,0,2.1715616e-03,2.1672747e-03,2.1694182e-03,7.8099054e+00,6.5082545e-01,2.1694182e-03,0.0000000e+00,3.5111225e-05,8.7224525e-05,6.1167875e-05,2.2020435e-01,1.8350362e-02,6.1158360e-05,9.5147825e-09,3.6260284e-05,3.3299502e-05,3.4779893e-05,1.2520762e-01,1.0433968e-02,3.4767886e-05,1.2007246e-08,2.5201380e-05,1.9331862e-05,2.2266621e-05,8.0159835e-02,6.6799862e-03,2.2253226e-05,1.3394355e-08,1.4865371e-05,8.8084826e-06,1.1836927e-05,4.2612936e-02,3.5510780e-03,1.1828067e-05,8.8598608e-09,1.0564460e-05,7.0628670e-06,8.8136636e-06,3.1729189e-02,2.6440991e-03,8.8088011e-06,4.8624353e-09,6.8809505e-06,5.5360273e-06,6.2084889e-06,2.2350560e-02,1.8625467e-03,6.2062001e-06,2.2888091e-09,1.1972382e-03,1.9399546e-03,2.5159509e-03
2026-01-01T02:35:00+00:00,3.2,1,1,0,0,4.3323238e-03,2.2902632e-03,3.3112935e-03,1.1920657e+01,9.9338805e-01,3.3112935e-03,0.0000000e+00,5.2850110e-05,9.9381781e-05,7.6115945e-05,2.7401740e-01,2.2834784e-02,7.6107909e-05,8.0364192e-09,3.4265122e-05,5.7849236e-05,4.6057179e-05,1.6580585e-01,1.3817154e-02,4.6047345e-05,9.8342608e-09,2.0555117e-05,2.5113563e-05,2.2834340e-05,8.2203624e-02,6.8503020e-03,2.2822609e-05,1.1730595e-08,1.0433378e-05,3.5855537e-06,7.0094659e-06,2.5234077e-02,2.1028398e-03,7.0033680e-06,6.0978769e-09,9.2337293e-06,3.9557488e-06,6.5947391e-06,2.3741061e-02,1.9784217e-03,6.5915383e-06,3.2007356e-09,8.0428159e-06,4.2134236e-06,6.1281198e-06,2.2061231e-02,1.8384359e-03,6.1254151e-06,2.7046897e-09,1.8533401e-03,2.9671510e-03,3.8310128e-03
2026-01-01T02:40:00+00:00,3.2,1,1,0,0,6.4901807e-03,6.4905746e-03,6.4903777e-03,2.3365360e+01,1.9471133e+00,6.4903777e-03,0.0000000e+00,1.3925189e-04,1.4335021e-04,1.4130105e-04,5.0868378e-01,4.2390315e-02,1.4128623e-04,1.4815404e-08,4.8841817e-05,1.1494766e-04,8.1894741e-05,2.9482107e-01,2.4568422e-02,8.1876698e-05,1.8042277e-08,2.6952956e-05,5.1878071e-05,3.9415514e-05,1.4189585e-01,1.1824654e-02,3.9394284e-05,2.1229485e-08,1.1217137e-05,8.7911292e-06,1.0004133e-05,3.6014879e-02,3.0012399e-03,9.9941762e-06,9.9569334e-09,9.6401043e-06,7.0415250e-06,8.3408147e-06,3.0026933e-02,2.5022444e-03,8.3368319e-06,3.9827589e-09,8.1958492e-06,5.5149470e-06,6.8553981e-06,2.4679433e-02,2.0566194e-03,6.8528899e-06,2.5081410e-09,3.5743695e-03,5.8020647e-03,7.5298586e-03
2026-01-01T02:45:00+00:00,3.2,1,1,0,0,2.1710596e-03,8.6500599e-03,5.4105598e-03,1.9478015e+01,1.6231679e+00,5.4105598e-03,0.0000000e+00,5.1984357e-05,1.2733081e-04,8.9657583e-05,3.2276730e-01,2.6897275e-02,8.9648398e-05,9.1843833e-09,3.1224574e-05,9.8561593e-05,6.4893084e-05,2.3361510e-01,1.9467925e-02,6.4882972e-05,1.0111696e-08,1.4863660e-05,4.1278982e-05,2.8071321e-05,1.0105676e-01,8.4213964e-03,2.8058897e-05,1.2423956e-08,4.1988510e-06,3.4737573e-06,3.8363042e-06,1.3810695e-02,1.1508912e-03,3.8317938e-06,4.5103678e-09,4.5777602e-06,3.8414191e-06,4.2095896e-06,1.5154523e-02,1.2628769e-03,4.2086576e-06,9.3202287e-10,4.8390966e-06,4.0985301e-06,4.4688133e-06,1.6087728e-02,1.3406440e-03,4.4676588e-06,1.1545054e-09,2.9806236e-03,4.8369686e-03,6.2767894e-03
2026-01-01T02:50:00+00:00,3.2,1,1,0,0,4.3285834e-03,1.1465396e-05,2.1700244e-03,7.8120878e+00,6.5100732e-01,2.1700244e-03,0.0000000e+00,8.3310915e-05,9.7521431e-05,9.0416173e-05,3.2549822e-01,2.7124852e-02,9.0406951e-05,9.2217251e-09,5.9350505e-05,7.1957350e-05,6.5653928e-05,2.3635414e-01,1.9696178e-02,6.5643599e-05,1.0329182e-08,2.6624820e-05,3.1045952e-05,2.8835386e-05,1.0380739e-01,8.6506159e-03,2.8822526e-05,1.2860137e-08,5.3017419e-06,4.4693570e-06,4.8855494e-06,1.7587978e-02,1.4656648e-03,4.8800934e-06,5.4560640e-09,6.0598418e-06,5.5816113e-06,5.8207266e-06,2.0954616e-02,1.7462180e-03,5.8184374e-06,2.2891448e-09,6.5800986e-06,6.3458906e-06,6.4629946e-06,2.3266780e-02,1.9388984e-03,6.4601111e-06,2.8835024e-09,1.1981556e-03,1.9406265e-03,2.5164579e-03
2026-01-01T02:55:00+00:00,3.2,1,1,0,0,6.6090594e-03,2.1660524e-03,4.3875559e-03,1.5795201e+01,1.3162668e+00,4.3875559e-03,0.0000000e+00,5.2821140e-05,6.9165351e-05,6.0993246e-05,2.1957568e-01,1.8297974e-02,6.0985536e-05,7.7097216e-09,3.4240173e-05,3.2816942e-05,3.3528557e-05,1.2070281e-01,1.0058567e-02,3.3518571e-05,9.9864801e-09,2.0532037e-05,1.8856003e-05,1.9694020e-05,7.0898472e-02,5.9082060e-03,1.9682410e-05,1.1610307e-08,1.0417252e-05,8.7055560e-06,9.5614038e-06,3.4421054e-02,2.8684211e-03,9.5535167e-06,7.8870847e-09,9.2191198e-06,7.7047623e-06,8.4619410e-06,3.0462988e-02,2.5385823e-03,8.4566197e-06,5.3213509e-09,8.0299230e-06,6.6866688e-06,7.3582959e-06,2.6489865e-02,2.2074888e-03,7.3541104e-06,4.1855401e-09,2.4440945e-03,3.9288169e-03,5.0803372e-03
2026-01-01T03:00:00+00:00,3.2,1,1,0,0,6.6100167e-03,4.3261502e-03,5.4680835e-03,1.9685100e+01,1.6404250e+00,5.4680835e-03,0.0000000e+00,1.0032426e-04,3.6123738e-05,6.8223996e-05,2.4560639e-01,2.0467199e-02,6.8218883e-05,5.1134446e-09,5.8813942e-05,1.6964736e-05,3.7889339e-05,1.3640162e-01,1.1366802e-02,3.7883049e-05,6.2900775e-09,2.6093585e-05,8.7873171e-06,1.7440451e-05,6.2785623e-02,5.2321352e-03,1.7432789e-05,7.6614665e-09,4.3930226e-06,3.3574984e-06,3.8752605e-06,1.3950938e-02,1.1625782e-03,3.8731073e-06,2.1532661e-09,4.3913163e-06,3.3568507e-06,3.8740835e-06,1.3946701e-02,1.1622251e-03,3.8740703e-06,1.3180613e-11,4.3941543e-06,3.3581780e-06,3.8761662e-06,1.3954198e-02,1.1628499e-03,3.8761540e-06,1.2196518e-11,3.0386008e-03,4.8946194e-03,6.3341211e-03
2026-01-01T03:05:00+00:00,3.2,1,1,0,0,4.4503964e-03,6.8934222e-06,2.2286449e-03,8.0231217e+00,6.6859347e-01,2.2286449e-03,0.0000000e+00,8.4197830e-05,9.8390550e-05,9.1294190e-05,3.2865908e-01,2.7388257e-02,9.1278079e-05,1.6111314e-08,6.2416470e-05,7.8734861e-05,7.0575665e-05,2.5407239e-01,2.1172700e-02,7.0556862e-05,1.8802951e-08,3.2347999e-05,4.5029397e-05,3.8688698e-05,1.3927931e-01,1.1606609e-02,3.8667219e-05,2.1478430e-08,1.1381319e-05,1.8716099e-05,1.5048709e-05,5.4175352e-02,4.5146127e-03,1.5034930e-05,1.3778666e-08,1.0180176e-05,1.3106595e-05,1.1643385e-05,4.1916188e-02,3.4930156e-03,1.1636043e-05,7.3423846e-09,8.9896862e-06,8.2653302e-06,8.6275082e-06,3.1059030e-02,2.5882525e-03,8.6231834e-06,4.3248474e-09,1.2570169e-03,1.9992999e-03,2.5749986e-03
2026-01-01T03:10:00+00:00,3.2,1,1,0,0,4.3260535e-03,5.1582443e-06,2.1656059e-03,7.7961811e+00,6.4968176e-01,2.1656059e-03,0.0000000e+00,8.2497618e-05,3.7208045e-05,5.9852831e-05,2.1547019e-01,1.7955849e-02,5.9847695e-05,5.1368240e-09,5.8539254e-05,1.8053586e-05,3.8296420e-05,1.3786711e-01,1.1488926e-02,3.8290379e-05,6.0408877e-09,2.5822990e-05,9.8762693e-06,1.7849630e-05,6.4258667e-02,5.3548889e-03,1.7842126e-05,7.5034217e-09,4.3103447e-06,4.8207262e-06,4.5655355e-06,1.6435928e-02,1.3696606e-03,4.5624359e-06,3.0995259e-09,4.6892369e-06,5.5670798e-06,5.1281583e-06,1.8461370e-02,1.5384475e-03,5.1267880e-06,1.3703013e-09,4.9539332e-06,6.0809902e-06,5.5174617e-06,1.9862862e-02,1.6552385e-03,5.5157316e-06,1.7301217e-09,1.1938091e-03,1.9362445e-03,2.5119842e-03
2026-01-01T03:15:00+00:00,3.2,1,1,0,0,6.5003019e-03,4.3272418e-03,5.4137719e-03,1.9489579e+01,1.6241316e+00,5.4137719e-03,0.0000000e+00,8.3467132e-05,1.1985765e-04,1.0166239e-04,3.6598461e-01,3.0498717e-02,1.0165350e-04,8.8876795e-09,5.9509281e-05,4.6790236e-05,5.3149759e-05,1.9133913e-01,1.5944928e-02,5.3138415e-05,1.1343443e-08,2.6783387e-05,2.4639945e-05,2.5711666e-05,9.2561998e-02,7.7134998e-03,2.5698116e-05,1.3550290e-08,5.0791852e-06,9.0627248e-06,7.0709550e-06,2.5455438e-02,2.1212865e-03,7.0649753e-06,5.9796843e-09,5.0777271e-06,8.0596891e-06,6.5687081e-06,2.3647349e-02,1.9706124e-03,6.5661149e-06,2.5932155e-09,5.0817236e-06,7.0389951e-06,6.0603594e-06,2.1817294e-02,1.8181078e-03,6.0582957e-06,2.0636708e-09,2.9841195e-03,4.8402711e-03,6.2798649e-03
2026-01-01T03:20:00+00:00,3.2,1,1,0,0,8.6508647e-03,8.7776526e-03,8.7142587e-03,3.1371331e+01,2.6142776e+00,8.7142587e-03,0.0000000e+00,1.5911091e-04,4.9593655e-05,1.0435228e-04,3.7566823e-01,3.1305685e-02,1.0433651e-04,1.5773419e-08,1.2931645e-04,4.6757252e-05,8.8036849e-05,3.1693266e-01,2.6411055e-02,8.8019561e-05,1.7287741e-08,5.8326991e-05,2.4605247e-05,4.1466119e-05,1.4927803e-01,1.2439836e-02,4.1445709e-05,2.0410367e-08,1.0223571e-05,8.6560272e-06,9.4397992e-06,3.3983277e-02,2.8319398e-03,9.4290912e-06,1.0708060e-08,9.0185760e-06,6.9080057e-06,7.9632909e-06,2.8667847e-02,2.3889873e-03,7.9588458e-06,4.4450934e-09,7.8285862e-06,5.3782996e-06,6.6034429e-06,2.3772395e-02,1.9810329e-03,6.6004034e-06,3.0395381e-09,4.8262752e-03,7.7964869e-03,1.0100265e-02
2026-01-01T03:25:00+00:00,3.2,1,1,0,0,1.9580814e-02,2.1661458e-03,1.0873480e-02,3.9144528e+01,3.2620440e+00,1.0873480e-02,0.0000000e+00,6.5543080e-05,9.4009326e-05,7.9776203e-05,2.8719433e-01,2.3932861e-02,7.9766004e-05,1.0199431e-08,5.9136002e-05,8.4399079e-05,7.1767541e-05,2.5836315e-01,2.1530262e-02,7.1757014e-05,1.0526679e-08,2.6401853e-05,3.5286279e-05,3.0844066e-05,1.1103864e-01,9.2532198e-03,3.0831009e-05,1.3056903e-08,5.4546830e-06,2.7158286e-06,4.0852558e-06,1.4706921e-02,1.2255767e-03,4.0796655e-06,5.5902982e-09,6.9747107e-06,2.7119913e-06,4.8433510e-06,1.7436063e-02,1.4530053e-03,4.8414865e-06,1.8644811e-09,8.0161734e-06,2.7143552e-06,5.3652643e-06,1.9314951e-02,1.6095793e-03,5.3629378e-06,2.3264717e-09,6.0126134e-03,9.7260584e-03,1.2606300e-02
2026-01-01T03:30:00+00:00,3.2,1,1,0,0,4.3235937e-02,6.6196488e-03,2.4927793e-02,8.9740055e+01,7.4783379e+00,2.4927793e-02,0.0000000e+00,2.0830678e-05,5.2915126e-05,3.6872902e-05,1.3274245e-01,1.1061871e-02,3.6862585e-05,1.0317007e-08,2.5759271e-05,3.4113778e-05,2.9936525e-05,1.0777149e-01,8.9809574e-03,2.9924007e-05,1.2517600e-08,2.5538743e-05,2.0140457e-05,2.2839600e-05,8.2222560e-02,6.8518800e-03,2.2826062e-05,1.3538066e-08,2.0603485e-05,9.6173031e-06,1.5110394e-05,5.4397419e-02,4.5331183e-03,1.5100046e-05,1.0348477e-08,1.3585975e-05,7.8722945e-06,1.0729135e-05,3.8624886e-02,3.2187405e-03,1.0723377e-05,5.7582981e-09,7.6762312e-06,6.3460372e-06,7.0111342e-06,2.5240083e-02,2.1033403e-03,7.0090363e-06,2.0978812e-09,1.3746570e-02,2.2288417e-02,2.8913743e-02
2026-01-01T03:35:00+00:00,3.2,1,1,0,0,5.4045874e-02,6.4907687e-03,3.0268322e-02,1.0896596e+02,9.0804965e+00,3.0268322e-02,0.0000000e+00,5.2544277e-05,8.4836024e-05,6.8690150e-05,2.4728454e-01,2.0607045e-02,6.8679783e-05,1.0366700e-08,3.3949798e-05,4.8835261e-05,4.1392529e-05,1.4901311e-01,1.2417759e-02,4.1379654e-05,1.2875406e-08,2.0230086e-05,2.9082622e-05,2.4656354e-05,8.8762876e-02,7.3969063e-03,2.4641806e-05,1.4548337e-08,9.7261040e-06,1.3465270e-05,1.1595687e-05,4.1744473e-02,3.4787061e-03,1.1586296e-05,9.3913503e-09,7.7644554e-06,9.9739168e-06,8.8691861e-06,3.1929070e-02,2.6607558e-03,8.8640012e-06,5.1849686e-09,6.0520628e-06,6.9163371e-06,6.4841999e-06,2.3343120e-02,1.9452600e-03,6.4813974e-06,2.8025596e-09,1.6657096e-02,2.7055291e-02,3.5120596e-02
2026-01-01T03:40:00+00:00,3.2,1,1,0,0,4.3234683e-02,1.3106764e-02,2.8170724e-02,1.0141461e+02,8.4512171e+00,2.8170724e-02,0.0000000e+00,4.0599527e-06,5.5213769e-05,2.9636861e-05,1.0669270e-01,8.8910582e-03,2.9630717e-05,6.1432001e-09,4.0593943e-06,2.4386650e-05,1.4223022e-05,5.1202880e-02,4.2669067e-03,1.4214674e-05,8.3483270e-09,4.0622492e-06,2.3398961e-05,1.3730605e-05,4.9430179e-02,4.1191816e-03,1.3721403e-05,9.2018523e-09,4.4408670e-06,1.8972931e-05,1.1706899e-05,4.2144836e-02,3.5120697e-03,1.1698811e-05,8.0878973e-09,5.2032619e-06,1.3737413e-05,9.4703376e-06,3.4093215e-02,2.8411013e-03,9.4643841e-06,5.9534400e-09,5.7254162e-06,9.1485106e-06,7.4369634e-06,2.6773068e-02,2.2310890e-03,7.4330544e-06,3.9090020e-09,1.5530429e-02,2.5186906e-02,3.2676845e-02
2026-01-01T03:45:00+00:00,3.2,1,1,0,0,9.3123930e-02,1.5271366e-02,5.4197648e-02,1.9511153e+02,1.6259294e+01,5.4197648e-02,0.0000000e+00,1.1625226e-04,9.7805745e-05,1.0702900e-04,3.8530441e-01,3.2108700e-02,1.0701710e-04,1.1900991e-08,7.3093674e-05,7.4183361e-05,7.3638517e-05,2.6509866e-01,2.2091555e-02,7.3624890e-05,1.3627120e-08,3.2149711e-05,3.5626308e-05,3.3888009e-05,1.2199683e-01,1.0166403e-02,3.3871711e-05,1.6298542e-08,4.9947752e-06,8.9819086e-06,6.9883419e-06,2.5158031e-02,2.0965026e-03,6.9813784e-06,6.9635398e-09,4.9930437e-06,7.6056256e-06,6.2993347e-06,2.2677605e-02,1.8898004e-03,6.2971820e-06,2.1526088e-09,4.9980268e-06,6.3316415e-06,5.6648342e-06,2.0393403e-02,1.6994503e-03,5.6633176e-06,1.5165441e-09,2.9878854e-02,4.8457020e-02,6.2867066e-02
