sigma_model,multiplicity_variant,low_energy_scenario,shield_mm,regime,horizon,duration_s,hazard_upper,F_D_upper,window_start_utc,window_end_utc
main_loglog,raw_nearest_observed,low_energy_conservative,10.0,p99_constant,1h,3600,0.10745923345241926,0.10188686532364186,,
main_loglog,raw_nearest_observed,low_energy_conservative,10.0,max_actual_contiguous_window,1h,3600,7.195005225317308,0.9992496758353776,2026-01-19T19:05:00+00:00,2026-01-19T20:00:00+00:00
main_loglog,raw_nearest_observed,low_energy_conservative,10.0,background_median_constant,6h,21600,0.014725109218379039,0.0146172249825018,,
main_loglog,raw_nearest_observed,low_energy_conservative,10.0,p95_constant,6h,21600,0.02019077938646203,0.01998831055784844,,
main_loglog,raw_nearest_observed,low_energy_conservative,10.0,p99_constant,6h,21600,0.6447554007145155,0.4752091101142398,,
main_loglog,raw_nearest_observed,low_energy_conservative,10.0,max_actual_contiguous_window,6h,21600,17.872671466825444,0.9999999827019398,2026-01-19T15:50:00+00:00,2026-01-19T21:45:00+00:00
main_loglog,raw_nearest_observed,low_energy_conservative,10.0,background_median_constant,24h,86400,0.058900436873516156,0.05719936733701096,,
main_loglog,raw_nearest_observed,low_energy_conservative,10.0,p95_constant,24h,86400,0.08076311754584813,0.07758783117485174,,
main_loglog,raw_nearest_observed,low_energy_conservative,10.0,p99_constant,24h,86400,2.579021602858062,0.9241518226286062,,
main_loglog,raw_nearest_observed,low_energy_conservative,10.0,max_actual_contiguous_window,24h,86400,22.24841791994272,0.999999999782412,2026-01-19T02:15:00+00:00,2026-01-20T02:10:00+00:00
main_loglog,raw_nearest_observed,low_energy_conservative,10.0,background_median_constant,7d,604800,0.4123030581146131,0.33787641628198434,,
main_loglog,raw_nearest_observed,low_energy_conservative,10.0,p95_constant,7d,604800,0.5653418228209369,0.43183409851050825,,
main_loglog,raw_nearest_observed,low_energy_conservative,10.0,p99_constant,7d,604800,18.053151220006434,0.9999999855583757,,
main_loglog,raw_nearest_observed,low_energy_conservative,10.0,max_actual_contiguous_window,7d,604800,23.071619996173197,0.9999999999044737,2026-01-18T01:55:00+00:00,2026-01-25T01:50:00+00:00
main_loglog,raw_nearest_observed,low_energy_conservative,10.0,background_median_constant,30d,2592000,1.7670131062054848,0.8291574840543836,,
main_loglog,raw_nearest_observed,low_energy_conservative,10.0,p95_constant,30d,2592000,2.422893526375444,0.9113353076969626,,
main_loglog,raw_nearest_observed,low_energy_conservative,10.0,p99_constant,30d,2592000,77.37064808574186,1.0,,
main_loglog,raw_nearest_observed,low_energy_conservative,10.0,max_actual_contiguous_window,30d,2592000,nan,nan,,
main_loglog,raw_nearest_observed,low_energy_conservative,10.0,full_valid_Jan_Feb_exposure,Jan-Feb-valid,5091300,26.1085211345732,0.9999999999954163,2026-01-01T00:00:00+00:00,2026-02-28T23:55:00+00:00
main_loglog,false_mcu_aware_logE_linear,K1_only,10.0,background_median_constant,5min,300,0.00020067168762853316,0.00020065155441217002,,
main_loglog,false_mcu_aware_logE_linear,K1_only,10.0,p95_constant,5min,300,0.0002404707870117345,0.00024044187622947741,,
main_loglog,false_mcu_aware_logE_linear,K1_only,10.0,p99_constant,5min,300,0.0044298277160840695,0.004420030501283687,,
main_loglog,false_mcu_aware_logE_linear,K1_only,10.0,max_actual_contiguous_window,5min,300,0.3426129251575665,0.29008705217254843,2026-01-19T19:15:00+00:00,2026-01-19T19:15:00+00:00
main_loglog,false_mcu_aware_logE_linear,K1_only,10.0,background_median_constant,1h,3600,0.002408060251542398,0.0024051632003460515,,
main_loglog,false_mcu_aware_logE_linear,K1_only,10.0,p95_constant,1h,3600,0.002885649444140814,0.002881489959683507,,
main_loglog,false_mcu_aware_logE_linear,K1_only,10.0,p99_constant,1h,3600,0.053157932593008834,0.05176975580527259,,
main_loglog,false_mcu_aware_logE_linear,K1_only,10.0,max_actual_contiguous_window,1h,3600,3.092520277995005,0.9546125787814356,2026-01-19T19:05:00+00:00,2026-01-19T20:00:00+00:00
main_loglog,false_mcu_aware_logE_linear,K1_only,10.0,background_median_constant,6h,21600,0.014448361509254389,0.014344484818537784,,
main_loglog,false_mcu_aware_logE_linear,K1_only,10.0,p95_constant,6h,21600,0.017313896664844883,0.017164872458705734,,
main_loglog,false_mcu_aware_logE_linear,K1_only,10.0,p99_constant,6h,21600,0.318947595558053,0.2730863581880359,,
main_loglog,false_mcu_aware_logE_linear,K1_only,10.0,max_actual_contiguous_window,6h,21600,7.7928507506761076,0.9995873252273614,2026-01-19T15:45:00+00:00,2026-01-19T21:40:00+00:00
main_loglog,false_mcu_aware_logE_linear,K1_only,10.0,background_median_constant,24h,86400,0.057793446037017554,0.05615511779530889,,
main_loglog,false_mcu_aware_logE_linear,K1_only,10.0,p95_constant,24h,86400,0.06925558665937953,0.06691183528809777,,
main_loglog,false_mcu_aware_logE_linear,K1_only,10.0,p99_constant,24h,86400,1.275790382232212,0.7207898017931632,,
main_loglog,false_mcu_aware_logE_linear,K1_only,10.0,max_actual_contiguous_window,24h,86400,9.947031018680141,0.9999521304530453,2026-01-19T02:10:00+00:00,2026-01-20T02:05:00+00:00
main_loglog,false_mcu_aware_logE_linear,K1_only,10.0,background_median_constant,7d,604800,0.4045541222591229,0.33272573271821165,,
main_loglog,false_mcu_aware_logE_linear,K1_only,10.0,p95_constant,7d,604800,0.4847891066156568,0.3841729430773158,,
main_loglog,false_mcu_aware_logE_linear,K1_only,10.0,p99_constant,7d,604800,8.930532675625484,0.999867712460589,,
main_loglog,false_mcu_aware_logE_linear,K1_only,10.0,max_actual_contiguous_window,7d,604800,10.476047858135997,0.9999717960313637,2026-01-15T18:35:00+00:00,2026-01-22T18:30:00+00:00
main_loglog,false_mcu_aware_logE_linear,K1_only,10.0,background_median_constant,30d,2592000,1.7338033811105267,0.8233885895580622,,
main_loglog,false_mcu_aware_logE_linear,K1_only,10.0,p95_constant,30d,2592000,2.0776675997813863,0.8747780604669767,,
main_loglog,false_mcu_aware_logE_linear,K1_only,10.0,p99_constant,30d,2592000,38.27371146696636,1.0,,
main_loglog,false_mcu_aware_logE_linear,K1_only,10.0,max_actual_contiguous_window,30d,2592000,nan,nan,,
main_loglog,false_mcu_aware_logE_linear,K1_only,10.0,full_valid_Jan_Feb_exposure,Jan-Feb-valid,5091300,13.465067406938507,0.9999985803034508,2026-01-01T00:00:00+00:00,2026-02-28T23:55:00+00:00
main_loglog,false_mcu_aware_logE_linear,low_energy_conservative,10.0,background_median_constant,5min,300,0.00020431709943355636,0.00020429622811647574,,
main_loglog,false_mcu_aware_logE_linear,low_energy_conservative,10.0,p95_constant,5min,300,0.00027467031024834646,0.00027463259181213773,,
main_loglog,false_mcu_aware_logE_linear,low_energy_conservative,10.0,p99_constant,5min,300,0.008465007669195477,0.008429280373459897,,
main_loglog,false_mcu_aware_logE_linear,low_energy_conservative,10.0,max_actual_contiguous_window,5min,300,0.7414823066459792,0.5235927897005086,2026-01-19T19:15:00+00:00,2026-01-19T19:15:00+00:00
main_loglog,false_mcu_aware_logE_linear,low_energy_conservative,10.0,background_median_constant,1h,3600,0.002451805193202676,0.002448801973787689,,
main_loglog,false_mcu_aware_logE_linear,low_energy_conservative,10.0,p95_constant,1h,3600,0.0032960437229801573,0.0032906177339377023,,
main_loglog,false_mcu_aware_logE_linear,low_energy_conservative,10.0,p99_constant,1h,3600,0.10158009203034572,0.09659117940209393,,
main_loglog,false_mcu_aware_logE_linear,low_energy_conservative,10.0,max_actual_contiguous_window,1h,3600,6.713624765510161,0.9987857452507818,2026-01-19T19:05:00+00:00,2026-01-19T20:00:00+00:00
main_loglog,false_mcu_aware_logE_linear,low_energy_conservative,10.0,background_median_constant,6h,21600,0.014710831159216058,0.01460315552849991,,
main_loglog,false_mcu_aware_logE_linear,low_energy_conservative,10.0,p95_constant,6h,21600,0.019776262337880945,0.019581994798179084,,
main_loglog,false_mcu_aware_logE_linear,low_energy_conservative,10.0,p99_constant,6h,21600,0.6094805521820743,0.4563668151843916,,
main_loglog,false_mcu_aware_logE_linear,low_energy_conservative,10.0,max_actual_contiguous_window,6h,21600,16.696793273781527,0.9999999439371959,2026-01-19T15:50:00+00:00,2026-01-19T21:45:00+00:00
main_loglog,false_mcu_aware_logE_linear,low_energy_conservative,10.0,background_median_constant,24h,86400,0.05884332463686423,0.057145520346516335,,
main_loglog,false_mcu_aware_logE_linear,low_energy_conservative,10.0,p95_constant,24h,86400,0.07910504935152378,0.07605714025137726,,
main_loglog,false_mcu_aware_logE_linear,low_energy_conservative,10.0,p99_constant,24h,86400,2.4379222087282972,0.9126578582051036,,
main_loglog,false_mcu_aware_logE_linear,low_energy_conservative,10.0,max_actual_contiguous_window,24h,86400,20.827424663011698,0.9999999990989178,2026-01-19T02:15:00+00:00,2026-01-20T02:10:00+00:00
main_loglog,false_mcu_aware_logE_linear,low_energy_conservative,10.0,background_median_constant,7d,604800,0.4119032724580496,0.3376116558501563,,
main_loglog,false_mcu_aware_logE_linear,low_energy_conservative,10.0,p95_constant,7d,604800,0.5537353454606665,0.42520127644740063,,
main_loglog,false_mcu_aware_logE_linear,low_energy_conservative,10.0,p99_constant,7d,604800,17.065455461098082,0.9999999612236558,,
main_loglog,false_mcu_aware_logE_linear,low_energy_conservative,10.0,max_actual_contiguous_window,7d,604800,21.615927236614418,0.9999999995904357,2026-01-18T01:35:00+00:00,2026-01-25T01:30:00+00:00
main_loglog,false_mcu_aware_logE_linear,low_energy_conservative,10.0,background_median_constant,30d,2592000,1.7652997391059269,0.8288645172001421,,
main_loglog,false_mcu_aware_logE_linear,low_energy_conservative,10.0,p95_constant,30d,2592000,2.3731514805457135,0.9068134126821558,,
main_loglog,false_mcu_aware_logE_linear,low_energy_conservative,10.0,p99_constant,30d,2592000,73.13766626184892,1.0,,
main_loglog,false_mcu_aware_logE_linear,low_energy_conservative,10.0,max_actual_contiguous_window,30d,2592000,nan,nan,,
main_loglog,false_mcu_aware_logE_linear,low_energy_conservative,10.0,full_valid_Jan_Feb_exposure,Jan-Feb-valid,5091300,24.65047428130145,0.9999999999803014,2026-01-01T00:00:00+00:00,2026-02-28T23:55:00+00:00
published_rpp_fluka_digitized,nominal_logE_linear,K1_only,10.0,background_median_constant,5min,300,0.0001681199950611612,0.0001681058636867248,,
published_rpp_fluka_digitized,nominal_logE_linear,K1_only,10.0,p95_constant,5min,300,0.000207977771222223,0.00020795614534482163,,
published_rpp_fluka_digitized,nominal_logE_linear,K1_only,10.0,p99_constant,5min,300,0.0049182526033870674,0.004906177802802178,,
published_rpp_fluka_digitized,nominal_logE_linear,K1_only,10.0,max_actual_contiguous_window,5min,300,0.400566608221256,0.33005965523222874,2026-01-19T19:15:00+00:00,2026-01-19T19:15:00+00:00
published_rpp_fluka_digitized,nominal_logE_linear,K1_only,10.0,background_median_constant,1h,3600,0.002017439940733934,0.0020154062766050028,,
published_rpp_fluka_digitized,nominal_logE_linear,K1_only,10.0,p95_constant,1h,3600,0.0024957332546666757,0.0024926215016675673,,
published_rpp_fluka_digitized,nominal_logE_linear,K1_only,10.0,p99_constant,1h,3600,0.05901903124064481,0.05731117155156405,,
published_rpp_fluka_digitized,nominal_logE_linear,K1_only,10.0,max_actual_contiguous_window,1h,3600,3.619741198809333,0.9732103912217931,2026-01-19T19:05:00+00:00,2026-01-19T20:00:00+00:00
published_rpp_fluka_digitized,nominal_logE_linear,K1_only,10.0,background_median_constant,6h,21600,0.012104639644403606,0.012031673201513802,,
published_rpp_fluka_digitized,nominal_logE_linear,K1_only,10.0,p95_constant,6h,21600,0.014974399528000056,0.014862840743494582,,
published_rpp_fluka_digitized,nominal_logE_linear,K1_only,10.0,p99_constant,6h,21600,0.35411418744386886,0.298205173377424,,
published_rpp_fluka_digitized,nominal_logE_linear,K1_only,10.0,max_actual_contiguous_window,6h,21600,9.076715347389506,0.9998857035844176,2026-01-19T15:45:00+00:00,2026-01-19T21:40:00+00:00
published_rpp_fluka_digitized,nominal_logE_linear,K1_only,10.0,background_median_constant,24h,86400,0.04841855857761442,0.04726507176597251,,
published_rpp_fluka_digitized,nominal_logE_linear,K1_only,10.0,p95_constant,24h,86400,0.059897598112000225,0.05813902301155197,,
published_rpp_fluka_digitized,nominal_logE_linear,K1_only,10.0,p99_constant,24h,86400,1.4164567497754754,0.7574280107505836,,
published_rpp_fluka_digitized,nominal_logE_linear,K1_only,10.0,max_actual_contiguous_window,24h,86400,11.488658058317634,0.9999897543574344,2026-01-19T02:15:00+00:00,2026-01-20T02:10:00+00:00
published_rpp_fluka_digitized,nominal_logE_linear,K1_only,10.0,background_median_constant,7d,604800,0.338929910043301,0.2874676112966905,,
published_rpp_fluka_digitized,nominal_logE_linear,K1_only,10.0,p95_constant,7d,604800,0.41928318678400156,0.3424820314983413,,
published_rpp_fluka_digitized,nominal_logE_linear,K1_only,10.0,p99_constant,7d,604800,9.915197248428328,0.999950582070211,,
published_rpp_fluka_digitized,nominal_logE_linear,K1_only,10.0,max_actual_contiguous_window,7d,604800,12.002645857575748,0.9999938720228699,2026-01-16T02:30:00+00:00,2026-01-23T02:25:00+00:00
published_rpp_fluka_digitized,nominal_logE_linear,K1_only,10.0,background_median_constant,30d,2592000,1.4525567573284326,0.7660286851683888,,
published_rpp_fluka_digitized,nominal_logE_linear,K1_only,10.0,p95_constant,30d,2592000,1.7969279433600067,0.8341925234251398,,
published_rpp_fluka_digitized,nominal_logE_linear,K1_only,10.0,p99_constant,30d,2592000,42.493702493264266,1.0,,
published_rpp_fluka_digitized,nominal_logE_linear,K1_only,10.0,max_actual_contiguous_window,30d,2592000,nan,nan,,
published_rpp_fluka_digitized,nominal_logE_linear,K1_only,10.0,full_valid_Jan_Feb_exposure,Jan-Feb-valid,5091300,14.504425389974863,0.9999994978793412,2026-01-01T00:00:00+00:00,2026-02-28T23:55:00+00:00
published_rpp_fluka_digitized,nominal_logE_linear,low_energy_conservative,10.0,background_median_constant,5min,300,0.0001719501845051277,0.00017193540191945362,,
published_rpp_fluka_digitized,nominal_logE_linear,low_energy_conservative,10.0,p95_constant,5min,300,0.00026140398071966336,0.00026136981767594536,,
published_rpp_fluka_digitized,nominal_logE_linear,low_energy_conservative,10.0,p99_constant,5min,300,0.009605271716469145,0.009559288439157529,,
published_rpp_fluka_digitized,nominal_logE_linear,low_energy_conservative,10.0,max_actual_contiguous_window,5min,300,0.8642377713303215,0.5786273874628641,2026-01-19T19:15:00+00:00,2026-01-19T19:15:00+00:00
published_rpp_fluka_digitized,nominal_logE_linear,low_energy_conservative,10.0,background_median_constant,1h,3600,0.0020634022140615326,0.002061274863158119,,
published_rpp_fluka_digitized,nominal_logE_linear,low_energy_conservative,10.0,p95_constant,1h,3600,0.0031368477686359603,0.0031319330019755026,,
published_rpp_fluka_digitized,nominal_logE_linear,low_energy_conservative,10.0,p99_constant,1h,3600,0.11526326059762974,0.10886848679105647,,
published_rpp_fluka_digitized,nominal_logE_linear,low_energy_conservative,10.0,max_actual_contiguous_window,1h,3600,7.829142895262828,0.9996020335669324,2026-01-19T19:05:00+00:00,2026-01-19T20:00:00+00:00
published_rpp_fluka_digitized,nominal_logE_linear,low_energy_conservative,10.0,background_median_constant,6h,21600,0.012380413284369196,0.012304091258579664,,
published_rpp_fluka_digitized,nominal_logE_linear,low_energy_conservative,10.0,p95_constant,6h,21600,0.018821086611815762,0.01864507592836618,,
published_rpp_fluka_digitized,nominal_logE_linear,low_energy_conservative,10.0,p99_constant,6h,21600,0.6915795635857784,0.49921557683602147,,
published_rpp_fluka_digitized,nominal_logE_linear,low_energy_conservative,10.0,max_actual_contiguous_window,6h,21600,19.42782542782818,0.9999999963473958,2026-01-19T15:50:00+00:00,2026-01-19T21:45:00+00:00
published_rpp_fluka_digitized,nominal_logE_linear,low_energy_conservative,10.0,background_median_constant,24h,86400,0.049521653137476786,0.048315449043058456,,
published_rpp_fluka_digitized,nominal_logE_linear,low_energy_conservative,10.0,p95_constant,24h,86400,0.07528434644726305,0.07252027673393403,,
published_rpp_fluka_digitized,nominal_logE_linear,low_energy_conservative,10.0,p99_constant,24h,86400,2.7663182543431137,0.9371068644727398,,
published_rpp_fluka_digitized,nominal_logE_linear,low_energy_conservative,10.0,max_actual_contiguous_window,24h,86400,24.136746714803387,0.9999999999670736,2026-01-19T02:15:00+00:00,2026-01-20T02:10:00+00:00
published_rpp_fluka_digitized,nominal_logE_linear,low_energy_conservative,10.0,background_median_constant,7d,604800,0.3466515719623375,0.2929483580399082,,
published_rpp_fluka_digitized,nominal_logE_linear,low_energy_conservative,10.0,p95_constant,7d,604800,0.5269904251308414,0.4096209112640698,,
published_rpp_fluka_digitized,nominal_logE_linear,low_energy_conservative,10.0,p99_constant,7d,604800,19.364227780401798,0.9999999961075529,,
published_rpp_fluka_digitized,nominal_logE_linear,low_energy_conservative,10.0,max_actual_contiguous_window,7d,604800,24.958072800966846,0.9999999999855174,2026-01-18T21:00:00+00:00,2026-01-25T20:55:00+00:00
published_rpp_fluka_digitized,nominal_logE_linear,low_energy_conservative,10.0,background_median_constant,30d,2592000,1.4856495941243035,0.7736447461346393,,
published_rpp_fluka_digitized,nominal_logE_linear,low_energy_conservative,10.0,p95_constant,30d,2592000,2.2585303934178915,0.895496048345631,,
published_rpp_fluka_digitized,nominal_logE_linear,low_energy_conservative,10.0,p99_constant,30d,2592000,82.98954763029342,1.0,,
published_rpp_fluka_digitized,nominal_logE_linear,low_energy_conservative,10.0,max_actual_contiguous_window,30d,2592000,nan,nan,,
